10777397,"5228 CRABAPPLE LINK SW",112500
3110699,"8008 155 AVENUE NW",493500
10201418,"203-2208 44 AVENUE NW",197500
10099941,"401-10408 92 STREET NW",73500
10103200,"1620 64 STREET SW",336500
8510869,"8219 99 AVENUE NW",507500
9030230,"6908 101A AVENUE NW",451000
10096987,"444-301 CLAREVIEW STATION DRIVE NW",214500
9983366,"1617 GLASTONBURY BOULEVARD NW",480000
9227323,"3427 81 STREET NW",326000
2804409,"11146 127 STREET NW",321500
10704779,"311-5151 WINDERMERE BOULEVARD SW",258000
9991656,"9928 88 STREET NW",616500
10283386,"3103 ARTHURS CRESCENT SW",377500
3774064,"1201-11710 100 AVENUE NW",405500
10094275,"227-612 111 STREET SW",286500
10015815,"18020 34 STREET NW",11000
7891369,"3716 117 STREET NW",393500
10103445,"726 173B STREET SW",439500
1054360,"4124 37A STREET NW",297500
10274325,"2811 17 AVENUE NW",340000
10484573,"2399 GLENRIDDING BOULEVARD SW",345000
10103858,"208-11025 124 STREET NW",74500
10025184,"56-8304 11 AVENUE SW",270000
3805900,"10864 93 STREET NW",213500
2034528,"9323 146 STREET NW",524500
10060864,"411-226 MACEWAN ROAD SW",167500
6408215,"7307 132 AVENUE NW",316000
9973751,"545 WISEMAN LANE NW",419000
8610602,"9710 69 AVENUE NW",492000
9500166,"3523 65 STREET NW",351500
8169708,"9836 90 AVENUE NW",500500
10510403,"4509 ALWOOD WAY SW",121500
10024766,"5433 THIBAULT WYND NW",487000
1812338,"20 BELMEAD GARDENS NW",210500
10034499,"806-10180 104 STREET NW",260000
1213701,"1004-8340 JASPER AVENUE NW",221500
10023825,"20327 58 AVENUE NW",361500
8442709,"9308 86 STREET NW",386000
4139622,"2927 66 STREET NW",566000
5522628,"2619 145 AVENUE NW",329000
9211269,"8704 68A STREET NW",386000
9440900,"1812 54 STREET NW",362500
1254721,"8921 155 STREET NW",277500
9958801,"819 TWIN BROOKS CLOSE NW",590500
10017594,"425-279 SUDER GREENS DRIVE NW",233000
10022099,"570 HUDSON ROAD NW",416500
10513569,"16552 140 STREET NW",443000
2033488,"9323 149 STREET NW",424000
9019654,"7215 98A AVENUE NW",387500
7375199,"5219 125 STREET NW",576500
1440965,"10422 155 STREET NW",272000
3808961,"13025 ST ALBERT TRAIL NW",1872500
10707585,"17919 9 AVENUE SW",164500
10777880,"216-508 GRIESBACH PARADE NW",279500
10078703,"16740 119 STREET NW",443500
10025355,"10632 180 AVENUE NW",459500
5467386,"13623 25 STREET NW",341000
7076854,"2739 124 STREET NW",317000
5424999,"3504 102 AVENUE NW",354500
4212056,"305-11445 41 AVENUE NW",176500
10169484,"3356 19 AVENUE NW",494500
1286426,"806-10145 121 STREET NW",102500
9982739,"10824 8 AVENUE SW",594500
10396025,"3904 KENNEDY CRESCENT SW",710000
10030070,"5723 163 AVENUE NW",287500
10204036,"5280 1A AVENUE SW",365500
6969661,"15432 106 STREET NW",624000
2494516,"11952 132 STREET NW",330000
7246614,"1154 SADDLEBACK ROAD NW",211500
2003366,"8612 142 STREET NW",500
9962323,"2249 KAUFMAN WAY NW",539500
10407186,"5447 20 AVENUE SW",182000
10030809,"418-530 HOOKE ROAD NW",266000
2316818,"13436 114 STREET NW",315500
3141272,"1502-9909 104 STREET NW",189500
7969264,"5011 115 STREET NW",455000
10035666,"5521 STEVENS CRESCENT NW",321500
10666642,"12823 205 STREET NW",106000
3726882,"306-11007 83 AVENUE NW",203000
10759434,"17620 124 STREET NW",152500
10788349,"2648 MAPLE WAY NW",94500
1820646,"8632 184 STREET NW",395000
3865789,"15836 69 STREET NW",349500
10808884,"17916 61 STREET NW",91000
10385329,"3321 WEIDLE WAY SW",384500
9157868,"9720 64 STREET NW",425000
7885908,"11435 43 AVENUE NW",378000
10236039,"2-12817 123A STREET NW",396000
7307820,"8008 119 STREET NW",656000
10053235,"20608 56 AVENUE NW",435500
3929338,"712 BUTTERWORTH DRIVE NW",675000
10016258,"2-1752 GLASTONBURY BOULEVARD NW",376000
10103854,"207-11025 124 STREET NW",76000
3084712,"542 HUNTINGTON HILL NW",161000
2688026,"13560 110A AVENUE NW",0
2279073,"12816 134 AVENUE NW",354000
1098466,"17811 92 STREET NW",369500
4260188,"9321 103A AVENUE NW",1096500
6874689,"16603 115 STREET NW",261000
10034368,"1433 CYPRUS WAY NW",513500
10211568,"20942 96A AVENUE NW",484500
6509616,"13103 61 STREET NW",397500
5486964,"14215 34 STREET NW",323500
7858202,"3414 112 STREET NW",2500
4824603,"12034 81 STREET NW",371500
3441490,"308-10250 116 STREET NW",131500
10774203,"120-5810 MULLEN PLACE NW",178500
3936457,"920 ORMSBY WYND NW",469000
9964314,"664 GLENWRIGHT CRESCENT NW",378500
10085768,"3625 12 STREET NW",397500
3147733,"122 LONDONDERRY SQUARE NW",178000
4137261,"131-14420 88A STREET NW",75000
3698503,"10668 96 STREET NW",271500
4051843,"160-8745 165 STREET NW",128500
10485526,"3461 WEIDLE WAY SW",366500
4027389,"15711 76 STREET NW",469500
10095094,"214-2503 HANNA CRESCENT NW",250000
10487100,"259-1196 HYNDMAN ROAD NW",180000
10435753,"4508 WESTCLIFF TERRACE SW",185500
4300505,"42-10770 WINTERBURN ROAD NW",35000
6405088,"13104 81 STREET NW",323000
10099774,"33-130 HYNDMAN CRESCENT NW",242500
10011030,"16233 70 STREET NW",582500
10092101,"",4500
10249320,"13406 166 AVENUE NW",352500
10701544,"3123 13 AVENUE NW",449000
10086319,"102-11040 129 STREET NW",124000
10025013,"404-2430 GUARDIAN ROAD NW",193500
7027592,"101-2916 105A STREET NW",166500
9071226,"6611 CAPILANO CRESCENT NW",744000
10763978,"22231 88 AVENUE NW",139000
10192466,"206-11511 27 AVENUE NW",209000
1271220,"8742 151 STREET NW",300500
8723603,"7616 83 STREET NW",254500
6182604,"12321 101 STREET NW",217500
10037768,"10-3003 34 AVENUE NW",295500
10023786,"5828 203 STREET NW",366000
3073277,"413-16527 STONY PLAIN ROAD NW",96000
8467086,"7912 88 AVENUE NW",372500
10700231,"9008 217 STREET NW",366500
4652970,"5216 124A AVENUE NW",354500
9198664,"5303 92 AVENUE NW",360000
10721793,"63-4209 ORCHARDS DRIVE SW",282500
3726122,"19-6220 172 STREET NW",228500
2735306,"12620 104 AVENUE NW",485500
7457005,"11118 62 AVENUE NW",392000
10274615,"4068 MORRISON WAY NW",424500
9415829,"7212 11 AVENUE NW",416000
7919160,"5551 113 STREET NW",448000
6708705,"8023 149A AVENUE NW",316500
10136670,"12849 133 STREET NW",347000
10309251,"1904 57 STREET SW",328000
7657554,"5111 107 STREET NW",292000
9996016,"1152 BARNES WAY SW",301500
4155222,"18824 72A AVENUE NW",360500
5221882,"4615 126 AVENUE NW",217500
10081044,"206-10520 80 AVENUE NW",201000
3823945,"108-10945 21 AVENUE NW",227000
6824122,"15011 122 STREET NW",493000
6350995,"12912 97 STREET NW",2430500
3104601,"10432 JASPER AVENUE NW",1127500
10000302,"16424 88 STREET NW",442500
8798100,"7925 79 AVENUE NW",383500
9269341,"4348 68 STREET NW",343500
9488461,"5108 35 AVENUE NW",420000
10221561,"3519 CLAXTON CRESCENT SW",526000
7965486,"11315 MALMO ROAD NW",456000
10066514,"12304 DOVERCOURT AVENUE NW",7500
8380701,"9019 89 STREET NW",383500
7802168,"6044 105B STREET NW",473000
1703412,"266 CALLINGWOOD TWO NW",202000
3909793,"1807-10011 116 STREET NW",251000
10128759,"5-9925 156 STREET NW",62000
5104245,"11918 35 STREET NW",234500
7792419,"10513 76 AVENUE NW",424000
10485201,"13811 143 AVENUE NW",445500
10497894,"17650 61A STREET NW",393500
10786988,"101-3315 JAMES MOWATT TRAIL SW",224000
10007627,"3713 138A AVENUE NW",368000
8801102,"7959 80 AVENUE NW",360000
10394735,"8527 ELLIS LINK NW",342500
10781566,"",22500
10238227,"8845 180A AVENUE NW",391000
2162428,"10811 149 STREET NW",318500
3846995,"1229 JOYCE CRESCENT NW",362500
10003098,"687 MCALLISTER LOOP SW",304000
1094085,"292 HEATH ROAD NW",531000
4034757,"14815 RIVERBEND ROAD NW",220500
10788615,"101-18126 77 STREET NW",207000
10045343,"303-12550 140 AVENUE NW",188500
10389974,"6-1150 WINDEREMERE WAY SW",351000
10092658,"201-11040 82 STREET NW",104500
10287995,"5423 18 AVENUE SW",456000
7272222,"1307 109 STREET NW",475000
9858093,"1320 39 STREET NW",257000
10200233,"2-14603 125 STREET NW",436500
9990362,"14963 138 STREET NW",397000
7696537,"4211 WHITEMUD ROAD NW",742500
2851467,"11706 135A STREET NW",500
3061553,"305-10732 86 AVENUE NW",244500
4172201,"11437 91 STREET NW",230500
1424076,"11012 161 STREET NW",276000
5240221,"102 HOWSON CRESCENT NW",450000
1236090,"9302 168 STREET NW",364500
8442808,"9304 86 STREET NW",399000
9950239,"6-1237 CARTER CREST ROAD NW",320500
2275691,"12803 136 AVENUE NW",500
2024511,"8703 140 STREET NW",638000
1295211,"804-12225 STONY PLAIN ROAD NW",126000
7952112,"5020 147 STREET NW",266000
10284336,"1819 28 STREET NW",323000
10040444,"2317 LEMIEUX PLACE NW",375000
4145025,"48 CORMACK CRESCENT NW",701500
3919693,"201-9930 BELLAMY HILL NW",80000
3119674,"10315 21 AVENUE NW",366000
3242559,"703-9909 110 STREET NW",254000
9169889,"9256 73 STREET NW",459000
3826575,"432 TWIN BROOKS CRESCENT NW",1306500
2277937,"13423 128 STREET NW",332500
9918897,"4331 38 STREET NW",292000
1110469,"4003 WINTERBURN ROAD NW",554500
6827430,"12251 143 AVENUE NW",359500
1060888,"18060 96 AVENUE NW",243500
4252896,"15631 85 STREET NW",396000
3938925,"306-10915 21 AVENUE NW",313000
4123956,"1105-9028 JASPER AVENUE NW",156500
10788672,"420-18126 77 STREET NW",209500
10741945,"7720 176 AVENUE NW",149000
2089050,"10418 143 STREET NW",508000
1118504,"11204 205 STREET NW",1657500
10788675,"423-18126 77 STREET NW",235000
7906043,"11204 37 AVENUE NW",371500
10012079,"1841 HOLMAN CRESCENT NW",449500
9970846,"211-10511 42 AVENUE NW",260000
10503871,"309-508 ALBANY WAY NW",185000
1278696,"15315 95 AVENUE NW",278500
9998015,"2306 35A AVENUE NW",463500
9407180,"1307 76 STREET NW",361500
7548902,"10703 76 AVENUE NW",304000
3057049,"10720 75 STREET NW",2500
7684855,"4624 148 STREET NW",485500
1049683,"14515 34 STREET NW",370000
4306148,"19012 53 AVENUE NW",0
4097945,"15520 70 STREET NW",362000
10598520,"210-12045 22 AVENUE SW",208000
3713245,"412-18004 95 AVENUE NW",162500
9280207,"3932 67 STREET NW",365500
3851391,"309-5065 31 AVENUE NW",129000
6304778,"11014 134 AVENUE NW",219500
10045015,"9020 16 AVENUE SW",862500
7526304,"10918 71 AVENUE NW",784500
1259308,"176 CENTENNIAL COURT NW",188500
10022359,"1205-10303 105 STREET NW",297500
10008852,"122-7220 144 AVENUE NW",86500
4271102,"11315 86 STREET NW",217500
10001366,"5058 THIBAULT WAY NW",460500
3778297,"201-11807 101 STREET NW",152000
4889143,"12510 79 STREET NW",262500
10714642,"9156 COOPER CRESCENT SW",377000
10765684,"5024 22 AVENUE SW",84500
4253589,"8516 157 AVENUE NW",440000
7865009,"67 FAIRWAY DRIVE NW",809000
6820302,"15244 120 STREET NW",364000
10085517,"10350 144 STREET NW",230000
10087651,"21310 45A AVENUE NW",324500
2838100,"11623 134 STREET NW",366000
10005148,"1881 GARNETT WAY NW",464000
6285167,"13608 104A STREET NW",288000
4002507,"11162 97 STREET NW",157500
10773362,"1719 TANAGER CLOSE NW",165500
4057626,"1405-10155 116 STREET NW",157500
9999031,"14016 152 AVENUE NW",307000
3738317,"1103-10140 120 STREET NW",150000
1854421,"18528 97A AVENUE NW",394000
8514424,"10659 76 STREET NW",494000
1908870,"506 WILLOW COURT NW",189500
9997713,"236-9704 174 STREET NW",211500
10021819,"149 BRINTNELL BOULEVARD NW",349000
10000754,"3117 32 AVENUE NW",352500
10130800,"",9000
4314688,"18560 121 AVENUE NW",585000
7052475,"11510 33A AVENUE NW",401000
10002696,"12902 53 STREET NW",2000
10705477,"28-2004 TRUMPETER WAY NW",327000
9163023,"6807 98 AVENUE NW",391000
10700201,"8910 217 STREET NW",124500
1257534,"111 CENTENNIAL COURT NW",213500
7477144,"6555 111 STREET NW",487000
3559101,"10003 96 AVENUE NW",288500
9971177,"29 EVERGREEN PARK NW",87500
7803919,"10544 53 AVENUE NW",391500
1827682,"18415 81 AVENUE NW",408000
9995115,"103-10308 114 STREET NW",283000
10096387,"412-1320 RUTHERFORD ROAD SW",208500
10303128,"1427 53 STREET SW",331500
10012010,"E-16322 106A AVENUE NW",118000
6491062,"13212 DELWOOD ROAD NW",265000
10006314,"309-592 HOOKE ROAD NW",149000
1255660,"70 HUNTINGTON HILL NW",171000
1032101,"2548 79 STREET NW",201500
6165708,"12327 104 STREET NW",289000
6848444,"13821 114 STREET NW",216000
4094819,"5512 152B AVENUE NW",425000
10714062,"222-274 MCCONACHIE DRIVE NW",177500
10406149,"5958 167C AVENUE NW",402000
4314274,"10515 99 AVENUE NW",12067500
9990474,"10118 158 STREET NW",753000
7064280,"3310 112C STREET NW",459000
9857350,"1521 MILL WOODS ROAD EAST NW",2914000
9986076,"627 DALHOUSIE CRESCENT NW",1191000
6174650,"12323 102 STREET NW",385000
4531802,"11308 66 STREET NW",278500
6621106,"14113 63 STREET NW",0
1195650,"8322 157 AVENUE NW",274500
3187077,"19012 92A AVENUE NW",442000
6634620,"27 STEELE CRESCENT NW",280000
10246423,"13420 163 AVENUE NW",564500
10764901,"1308-10112 119 STREET NW",313000
7942352,"200 BRANDER DRIVE NW",806000
10008364,"16628 74 STREET NW",500000
10088328,"3228 20 STREET NW",492500
10292228,"528 56 STREET SW",637000
10096181,"119 58 STREET SW",364500
10290191,"207-10140 150 STREET NW",197000
7011216,"11703 EDINBORO ROAD NW",744000
4289765,"21-12604 153 AVENUE NW",166500
3885100,"8204 JASPER AVENUE NW",665000
9265380,"7820 44 AVENUE NW",359500
2458610,"13525 132 AVENUE NW",5992500
3107299,"6704 ELLERSLIE ROAD SW",634000
10408460,"29-3625 144 AVENUE NW",278500
7473507,"10947 66 AVENUE NW",417500
4635017,"11311 51 STREET NW",364000
3819448,"2116 152 AVENUE NW",352000
8859365,"8027 70 AVENUE NW",446500
6489801,"7803 132A AVENUE NW",322500
10102107,"313-9750 94 STREET NW",228500
9996091,"7508 161A AVENUE NW",630000
4842803,"12211 79 STREET NW",273500
1277482,"202-9505 77 AVENUE NW",175000
7844368,"10428 36 AVENUE NW",365500
10125655,"9130 SHAW WAY SW",327000
6444574,"12931 71 STREET NW",208500
10033637,"406-17011 67 AVENUE NW",160000
6355432,"8218 133 AVENUE NW",212500
10101286,"2283 AUSTIN WAY SW",379500
1319300,"7616 157 AVENUE NW",520000
10018184,"313-1406 HODGSON WAY NW",300000
10099241,"313-10121 80 AVENUE NW",295000
5534318,"2007 151 AVENUE NW",308500
1842111,"9804 180 STREET NW",275000
3102860,"15439 105 STREET NW",422500
10198966,"1406-10388 105 STREET NW",353500
10242026,"8024 18 AVENUE SW",519000
10513198,"8937 24 AVENUE SW",569500
10068853,"2111 HAMMOND COURT NW",333000
3187051,"19004 92A AVENUE NW",433500
10172170,"123-5005 165 AVENUE NW",210000
6053300,"9204 124A AVENUE NW",276000
5144233,"542 ABBOTTSFIELD ROAD NW",151500
1813724,"10-8717 184 STREET NW",173500
10287883,"5636 17 AVENUE SW",410000
8481970,"4704 95 STREET NW",2000
7096852,"10341 82 AVENUE NW",1297500
8617391,"9843 67 AVENUE NW",431500
5473079,"2655 135 AVENUE NW",189000
10065904,"1652 HECTOR ROAD NW",1075500
9950135,"5124 152A AVENUE NW",457500
4865002,"11940 76 STREET NW",192000
4077848,"13203 155 AVENUE NW",381000
4308946,"1822-10770 WINTERBURN ROAD NW",48500
1183250,"9005 157 STREET NW",355000
9331646,"1722 LAKEWOOD ROAD SOUTH NW",186500
4091583,"142 WEAVER DRIVE NW",1000
10041181,"3710 MCLAY GREEN NW",582500
3852712,"3718 131A AVENUE NW",367000
3044153,"322 O'CONNOR CLOSE NW",627500
4268041,"6736 162 AVENUE NW",401000
9945476,"645 TWIN BROOKS BEND NW",504000
9999120,"9116 159 AVENUE NW",572000
10173321,"",5000
3487550,"406-10015 119 STREET NW",161500
10186491,"1194 HAYS DRIVE NW",428500
10130146,"7122 7327 SOUTH TERWILLEGAR DRIVE NW",197000
7369804,"4910 126 STREET NW",0
9959500,"771 HOOKE ROAD NW",381000
10764890,"1207-10112 119 STREET NW",235500
10054231,"1628 KERR ROAD NW",666500
10772746,"207-10418 81 AVENUE NW",264000
8461808,"8539 CONNORS ROAD NW",442500
7824345,"3808 108 STREET NW",360500
9956302,"261-13441 127 STREET NW",266000
8415606,"9531 87 STREET NW",452000
9970837,"202-10511 42 AVENUE NW",226500
1092675,"1859 151 AVENUE NW",270000
1436740,"15705 107A AVENUE NW",305000
4284154,"31 RIDGEWAY DRIVE NW",53500
9405846,"1208 72 STREET NW",344500
7469109,"6518 112A STREET NW",391500
4114690,"19-9375 172 STREET NW",301000
2550606,"12127 124 STREET NW",266000
5479647,"12931 28 STREET NW",392000
1655034,"17340 86 AVENUE NW",360500
7355001,"7204 119 STREET NW",625500
6911275,"9913 171 AVENUE NW",213000
2958650,"13915 122 AVENUE NW",432500
6357438,"13504 89 STREET NW",500
9998335,"15203 48 STREET NW",460000
5553276,"2127 141 AVENUE NW",193000
10006468,"105-10225 114 STREET NW",99500
10739190,"1440 30 STREET NW",221000
4297768,"116-2011 137 AVENUE NW",184500
10395634,"3618 167A AVENUE NW",489000
10482532,"17225 127 STREET NW",63500
3832482,"4327 41 AVENUE NW",382500
4589107,"5711 118 AVENUE NW",570000
5402680,"11214 30 STREET NW",0
3759701,"418-3611 145 AVENUE NW",153000
9925363,"4212 37 STREET NW",291000
6675227,"15122 51 STREET NW",206500
2062701,"9811 145 STREET NW",1392500
10172720,"",11500
6861447,"15807 114 STREET NW",329000
1866060,"9924 184 STREET NW",531000
9983441,"267 GALLAND CLOSE NW",657500
3094299,"5012 143 AVENUE NW",360000
6891261,"164 WARWICK ROAD NW",313500
6931562,"10832 170 AVENUE NW",343000
3849650,"119 HOLLICK-KENYON WAY NW",406000
10714654,"9180 COOPER CRESCENT SW",121000
10030854,"",10500
4651766,"12348 50 STREET NW",319500
3741857,"815-10160 114 STREET NW",156000
10385992,"12259 168 AVENUE NW",432500
6745384,"14011 83 STREET NW",349500
2109403,"10176 144 STREET NW",429000
6892806,"217 WARWICK ROAD NW",313000
10138654,"302-10404 24 AVENUE NW",163500
10123607,"7213 21 AVENUE SW",334500
9989691,"306-9828 112 STREET NW",326500
1247196,"409-4810 MILL WOODS ROAD SOUTH NW",107000
10160718,"54-5604 199 STREET NW",278500
10276696,"32-18230 104A STREET NW",232500
10222054,"7047 CARDINAL WAY SW",345000
1021476,"131 WOLF WILLOW CRESCENT NW",428500
1308055,"111-2908 116A AVENUE NW",120000
10773867,"9120 74 AVENUE NW",212500
9433186,"28-2024 57 STREET NW",196000
1266634,"9150 151 STREET NW",282000
10387400,"202-11804 22 AVENUE SW",226000
10404613,"6705 23 AVENUE SW",383000
10714588,"9215 COOPER CRESCENT SW",145500
5095484,"12017 38 STREET NW",171500
6048607,"9516 124A AVENUE NW",236500
10032217,"501-10535 122 STREET NW",233500
9448069,"1751 62 STREET NW",341000
2932358,"12216 ST ALBERT TRAIL NW",305000
1916436,"7111 180 STREET NW",204500
9984306,"2839-10770 WINTERBURN ROAD NW",89500
9960965,"90 DECHENE ROAD NW",449500
10773542,"3325 153 AVENUE NW",154500
10005672,"6740 75 STREET NW",385500
10016851,"",3000
9999870,"16603 76 STREET NW",472000
10024306,"320 SILVER BERRY ROAD NW",440000
8084006,"10017 84 AVENUE NW",492000
10020356,"109-9312 104 AVENUE NW",106000
10288248,"17503 56 STREET NW",501500
8365207,"9323 90 STREET NW",937500
9989321,"17238 88 STREET NW",414500
5230511,"1169 HOOKE ROAD NW",173000
9982581,"2719 33 STREET NW",375000
2823458,"10998 132 STREET NW",442000
1150721,"16010 83 AVENUE NW",328500
10386059,"16903 121 STREET NW",350000
2126753,"10434 146 STREET NW",358500
6355242,"13204 82 STREET NW",894500
1099365,"9516 185 STREET NW",327000
10000162,"1218 SUMMERSIDE DRIVE SW",540500
9420720,"1051 80 STREET NW",367000
10189816,"",14500
9997955,"8207 11 AVENUE SW",424000
9412347,"7028 11 AVENUE NW",381500
10040576,"3208 22 STREET NW",401500
3805843,"15940 59 STREET NW",375500
10197596,"3104-10152 104 STREET NW",588000
9990951,"16134 128A STREET NW",396000
4942603,"8515 122 AVENUE NW",610000
10504632,"102-1080 MCCONACHIE BOULEVARD NW",176500
10749311,"1527 TAMARACK BOULEVARD NW",126500
9478777,"35 GRAND MEADOW CRESCENT NW",357000
1290535,"202-17135 63 AVENUE NW",89500
8761207,"8329 82 AVENUE NW",314500
10513039,"4124 CAMERON HEIGHTS POINT NW",233500
10100841,"215-4403 23 STREET NW",224000
9502204,"3432 65 STREET NW",437000
1917467,"7347 181 STREET NW",342500
10099024,"2461 CAMERON RAVINE DRIVE NW",1128500
4683009,"11914 65 STREET NW",433000
2307908,"13328 118 STREET NW",264000
3195906,"258 WOLF RIDGE CLOSE NW",670500
4273504,"11306 85 STREET NW",172000
4229340,"10-64 BLACKBURN DRIVE WEST SW",419000
9492547,"5528 37 AVENUE NW",368000
4546701,"11129 66 STREET NW",336000
3716545,"15719 72 STREET NW",416500
10094497,"218-600 KIRKNESS ROAD NW",110000
1411875,"15746 108 AVENUE NW",316500
3729175,"4420 11 AVENUE NW",355500
10009054,"8522 6 AVENUE SW",501000
10721843,"3903 8 AVENUE SW",233500
8649501,"9304 70 AVENUE NW",604000
9991779,"877 DRYSDALE RUN NW",724500
7223811,"10828 82 AVENUE NW",997000
10009222,"113-10403 98 AVENUE NW",228000
4239901,"1025 116A STREET NW",481500
10100829,"203-4403 23 STREET NW",199000
6870398,"12304 159 AVENUE NW",340000
8276909,"9550 DONNELL ROAD NW",555500
7698954,"4151 RAMSAY CRESCENT NW",460500
10224560,"6041 SCHONSEE WAY NW",623000
6909568,"17310 111A STREET NW",400500
10124820,"125-10531 117 STREET NW",257500
7892086,"11731 35A AVENUE NW",425500
9997254,"47-500 LESSARD DRIVE NW",404000
10033570,"205-6210 101 AVENUE NW",159500
10485493,"3468 WEIDLE WAY SW",364500
9953921,"4332 37B AVENUE NW",361500
1043017,"4-15710 BEAUMARIS ROAD NW",194500
5098819,"12107 37 STREET NW",299500
4978987,"12422 86 STREET NW",280500
2303303,"13307 124 STREET NW",336000
2520906,"11918 126 STREET NW",275000
6910244,"9842 167A AVENUE NW",319500
5403480,"3219 112 AVENUE NW",320000
1266568,"15009 92 AVENUE NW",394500
10385287,"1441 WATT DRIVE SW",519500
5071352,"12002 43 STREET NW",306500
2056612,"9926 145 STREET NW",760500
9502287,"6417 34A AVENUE NW",1000
10202360,"5848 168 AVENUE NW",453500
9410143,"6931 13 AVENUE NW",321500
10773820,"",4000
7915846,"11332 53 AVENUE NW",398000
10101529,"2484 AUSTIN CRESCENT SW",417500
2356459,"12927 118 STREET NW",421500
7316409,"7631 119 STREET NW",642500
4154308,"11512 91 STREET NW",197500
3864881,"921 YOUVILLE DRIVE WEST NW",350000
4206793,"229-9620 174 STREET NW",168000
9996766,"7212 161 AVENUE NW",411000
10172689,"422-5951 165 AVENUE NW",198000
1124593,"13-4403 RIVERBEND ROAD NW",226000
1143031,"7024 189 STREET NW",380000
9193632,"9237 52 STREET NW",355000
9999480,"507-9938 104 STREET NW",304500
10744441,"85-903 CRYSTALLINA NERA WAY NW",293000
2838001,"11615 134 STREET NW",376000
1297886,"904-12841 65 STREET NW",123000
10198025,"9764 220 STREET NW",371000
6353650,"8512 134 AVENUE NW",341000
9736075,"4531 25 AVENUE NW",343500
1026913,"19-1020 41 STREET NW",204500
7886179,"11440 42 AVENUE NW",393500
2689115,"13912 109B AVENUE NW",370500
6479513,"7709 136 AVENUE NW",7500
2228849,"12900 148 STREET NW",5682000
4235453,"947 JORDAN CRESCENT NW",406500
1115138,"107 GRANDISLE ROAD NW",619000
9236167,"168 RICHFIELD ROAD NW",366500
10059755,"15-4755 TERWILLEGAR COMMON NW",318500
1316504,"1301-10010 119 STREET NW",723000
3757945,"15424 132 STREET NW",503500
7099450,"10326 82 AVENUE NW",1670000
3176906,"10827 107 STREET NW",249500
5199666,"80 HABITAT CRESCENT NW",171500
10199370,"1744 62 STREET SW",372000
7378102,"11535 78 AVENUE NW",513000
3057296,"10923 89 AVENUE NW",295000
9958663,"8835 160 AVENUE NW",483000
9989324,"17232 88 STREET NW",412000
9981838,"894 GRAHAM WYND NW",436500
1125210,"55-4403 RIVERBEND ROAD NW",214500
10406733,"104-534 WATT BOULEVARD SW",181000
10795140,"21-17832 78 STREEET NW",285500
8471468,"8015 86 AVENUE NW",381000
1803634,"18267 84 AVENUE NW",215500
1827245,"18504 81 AVENUE NW",365000
6075006,"11919 92 STREET NW",263000
10093911,"5640 208 STREET NW",482000
4134292,"910-10145 109 STREET NW",226000
9941101,"57-9703 41 AVENUE NW",215000
10068027,"128-646 MCALLISTER LOOP SW",213000
1383256,"10158 156 STREET NW",992000
4017778,"203-9916 113 STREET NW",207500
10220929,"3241 16A AVENUE NW",457000
10088560,"204-10633 81 AVENUE NW",176000
9968063,"46-929 PICARD DRIVE NW",510000
9174368,"9211 70 STREET NW",362000
10024633,"43-1251 RUTHERFORD ROAD SW",465000
4749511,"12008 50 STREET NW",276000
9970213,"307-182 HADDOW CLOSE NW",201000
3762242,"1012-11307 99 AVENUE NW",225000
10035792,"8203 14 AVENUE SW",20500
10128461,"",4500
7022759,"10519 33 AVENUE NW",408500
4200424,"5935 162A AVENUE NW",436500
3924610,"2306 39 AVENUE NW",312500
3308921,"2-9804 112 STREET NW",701500
5552757,"3175 138 AVENUE NW",183500
6520613,"13615 61 STREET NW",310000
7828106,"3630 109 STREET NW",367000
5500244,"14220 23 STREET NW",305000
3822426,"13018 137A STREET NW",380500
9292798,"920 MILLBOURNE ROAD EAST NW",236000
10094114,"1425 37C AVENUE NW",444500
9220104,"5611 93A AVENUE NW",326000
9951281,"10465 42 AVENUE NW",347500
4099867,"424 OSBORNE CRESCENT NW",717000
4749024,"5104 120 AVENUE NW",323000
1705094,"1 CALLINGWOOD COURT NW",192500
6840789,"11815 139 AVENUE NW",239000
5519665,"14547 19 STREET NW",310000
2019834,"9123 139 STREET NW",746000
10197937,"1919 67 STREET SW",423000
9988864,"43-14803 MILLER BOULEVARD NW",290500
10009492,"189 CALDWELL WAY NW",553500
10086468,"",10500
3873916,"10941 72 AVENUE NW",500
6745624,"8316 141 AVENUE NW",331000
10698193,"9824 222 STREET NW",557500
2049526,"14408 95 AVENUE NW",486000
10042905,"9107 205 STREET NW",481000
10196357,"58-1804 70 STREET SW",281500
1668102,"9331 174 STREET NW",449500
10766383,"1329 CHAPPELLE BOULEVARD SW",87500
9989202,"8620 12 AVENUE SW",424000
6762215,"13804 93 STREET NW",341500
10102466,"5803 211 STREET NW",396500
4060695,"114-6103 35A AVENUE NW",138500
10741692,"510 EBBERS WAY NW",129500
3854155,"409-5005 31 AVENUE NW",159500
10288184,"17568 59 STREET NW",408500
10027675,"14804 140 STREET NW",325500
4202784,"10-843 YOUVILLE DRIVE WEST NW",287500
10782903,"322-1510 WATT DRIVE SW",168000
8455305,"8531 84 AVENUE NW",343000
8287500,"9251 96 STREET NW",579000
4053823,"5777 189 STREET NW",243500
10100827,"201-4403 23 STREET NW",214500
1485663,"15405 110A AVENUE NW",330500
10309539,"",106500
10385124,"9050 94 STREET NW",805000
